submission_date,state,tot_cases,tot_death
1/6/22,HI,127085,1087
6/28/20,TX,148723,3079
4/6/22,UT,927922,4714
12/17/21,MS,522455,10354
10/1/20,AR,84821,1384
8/1/22,OH,2948242,39035
12/22/21,FL,3867025,62835
5/29/21,MS,317955,7411
7/17/21,WV,165013,2919
3/11/22,HI,231844,1342
12/19/20,MS,197211,5116
7/24/22,SD,248788,2947
6/26/21,AR,347575,5894
5/17/21,PR,138161,2438
3/17/22,PR,476859,4153
8/25/20,AK,4865,50
10/26/20,MA,151777,9936
2/1/21,MP,132,2
3/6/20,IA,0,0
4/20/22,NYC,2351989,40168
2/11/20,SD,0,0
6/24/22,GA,2626597,38447
6/16/20,GA,58590,2529
2/20/22,MS,785528,11836
1/3/21,PW,0,0
6/3/21,IN,745690,13641
4/27/21,OK,448475,7254
2/28/20,NM,0,0
7/27/21,UT,429300,2441
3/14/20,AK,1,0
9/15/20,NY,207341,9003
8/15/22,AL,1458936,20222
9/10/22,MP,13147,40
8/4/21,IN,777417,14031
2/19/21,OH,949695,16693
6/15/22,IN,1753119,23804
7/22/22,HI,313805,1536
2/17/20,PW,0,0
8/23/20,AL,115023,3156
5/3/21,AS,0,0
6/29/21,GA,1133983,21412
9/17/22,AK,281727,1329
7/17/22,TN,2166659,26853
2/14/20,IA,0,0
5/15/20,PA,64243,4342
6/9/20,RMI,0,0
4/24/21,NYC,920926,32397
4/11/21,AR,332053,5661
1/2/21,OK,331382,4684
9/8/20,SD,15403,173
1/25/20,AR,0,0
8/5/21,IA,383198,6193
5/25/22,MP,11333,34
11/22/21,PW,10,0
5/21/21,WA,426190,5702
1/26/20,IN,0,0
2/6/21,PW,0,0
6/21/20,FL,97636,3329
9/26/20,FL,685615,16116
1/4/22,SD,183030,2498
10/19/20,AS,0,0
5/13/20,SD,3732,39
9/19/21,ND,125797,1586
2/3/21,FL,1717862,29224
3/16/21,NYC,791342,30437
9/15/21,WV,214984,3296
4/3/22,PR,482185,4170
10/2/22,IN,1921993,24708
2/4/20,UT,0,0
10/12/20,WA,95853,2190
2/16/21,CO,424950,5828
10/27/21,MA,848947,18970
5/22/20,PR,1207,115
9/27/21,RMI,4,0
4/13/21,NY,1074867,19074
7/28/22,WA,1732485,13619
7/26/22,AR,897760,11678
12/30/21,WV,328162,5336
1/22/21,WA,297147,4114
5/19/20,RMI,0,0
1/31/20,NYC,0,0
12/2/20,HI,17819,242
4/11/22,WA,1469554,12566
7/9/22,WA,1686697,13344
10/17/20,PW,0,0
5/28/22,RMI,17,0
11/4/20,PR,38326,845
5/22/22,GA,2541713,38157
4/29/21,AR,335529,5735
9/23/21,MP,265,2
2/2/21,CO,408461,5650
9/2/22,KS,864361,9019
4/1/22,AR,833029,11237
1/21/22,IA,682363,8317
5/12/20,OH,25250,1436
10/4/21,MA,816950,18659
11/28/21,PW,10,0
5/21/20,AS,0,0
9/23/21,AR,489856,7548
8/24/20,RMI,0,0
3/2/21,KS,294302,4744
8/12/22,OK,1147408,14623
10/18/20,NY,229929,9145
9/19/21,MP,263,2
6/19/20,TX,103305,2532
6/17/22,GU,50608,370
7/23/22,ND,255476,2304
1/14/21,OK,371475,5384
7/25/21,WA,467962,6084
6/11/20,WA,24772,1194
2/11/20,PA,0,0
8/1/21,MA,721182,18082
6/3/21,NM,203330,4270
4/18/21,AS,0,0
9/13/22,HI,332278,1643
5/10/22,TX,6766749,86646
8/4/20,HI,2738,27
12/2/21,FL,3722805,62351
5/25/21,NM,202405,4245
5/29/22,SD,239704,2927
9/26/21,NY,1328061,20871
7/19/21,HI,37839,520
5/26/21,ND,109820,1510
10/17/20,PR,30209,755
11/6/21,CO,769445,8407
4/30/21,KS,309130,4982
7/28/20,NYC,227565,23241
8/17/22,PA,3147474,46494
2/3/20,OK,0,0
8/22/21,WV,179189,3012
1/6/21,MP,125,2
1/29/21,NM,172798,3147
8/30/20,MP,56,2
2/12/20,GU,0,0
3/11/22,GA,2476516,36193
2/11/21,RMI,4,0
3/22/22,MA,1688534,20056
11/6/20,AL,200268,4717
2/1/22,WA,1310888,10776
9/21/22,AR,947967,12028
1/31/21,IA,319247,4901
12/6/20,GA,501405,9806
5/13/20,IN,25473,1610
6/26/20,KS,13538,264
9/13/20,AL,137227,3692
2/13/22,AR,806877,10065
2/15/20,ND,0,0
9/21/21,NYC,1071854,34113
10/6/21,IN,976802,15913
5/20/21,CO,542275,6478
4/29/22,IA,763782,9529
5/15/22,MA,1809309,20393
3/6/20,PA,0,0
2/23/22,OK,1018328,12990
10/28/20,AL,187247,4521
8/30/21,RMI,4,0
6/9/20,PW,0,0
8/9/21,AS,0,0
12/22/20,IN,471981,7556
6/9/21,KS,315500,5103
5/17/22,ND,242893,2275
3/23/21,ND,102001,1464
2/18/21,IN,653011,12245
7/3/21,NYC,956389,33430
7/23/21,ND,111215,1538
6/13/22,SD,241326,2928
12/25/20,AS,3,0
8/29/20,WV,9967,212
2/25/22,PR,472727,4101
7/6/21,CO,562783,6817
6/5/22,GU,49473,365
10/1/22,UT,1038416,5021
11/10/21,MS,507775,10182
6/4/20,PR,1402,130
11/15/21,IA,506538,7166
4/12/21,CO,488501,6157
2/28/20,NY,0,0
10/1/22,AS,8247,34
7/8/20,PR,2569,148
4/18/21,CO,498654,6199
6/18/21,MP,183,2
12/17/21,GU,19369,270
9/2/21,IA,409983,6307
9/25/21,MA,804280,18545
10/16/20,PA,185253,8457
9/13/20,IA,74506,1218
8/10/20,ND,7885,118
4/3/21,FL,2042916,34301
12/25/21,PW,10,0
12/20/20,KS,200426,2341
2/17/22,ND,236553,2172
4/17/20,OK,3130,151
1/22/22,NY,2481526,25268
3/9/21,TN,777545,11556
6/4/21,PA,1210609,27325
3/11/21,RMI,4,0
6/10/22,ND,246544,2285
12/11/20,HI,18665,267
12/29/21,NYC,1515649,35351
2/19/22,OH,2643929,35493
10/30/21,MA,851922,18996
6/8/22,NY,2953767,28053
10/10/20,TN,209263,2732
7/19/20,IN,56571,2806
8/9/20,OH,100848,3669
5/8/20,GU,151,5
10/20/21,OH,1507676,23616
9/5/22,AL,1500640,20360
2/26/22,MP,9595,30
12/5/20,HI,18169,259
1/13/22,NYC,2057960,36519
4/18/21,MP,162,2
7/24/20,OK,38308,593
11/21/20,MS,145818,4135
1/1/22,NM,350043,5855
6/13/22,ND,246544,2285
3/25/20,KS,98,2
7/2/20,TN,45109,609
2/4/22,AK,217366,1060
7/15/20,AR,30297,335
1/16/22,MP,3946,21
3/15/22,FL,5830050,73348
12/23/20,OK,296452,4127
9/18/21,WV,221513,3370
11/29/20,PR,55301,1092
6/9/21,AL,544924,11456
8/13/20,GU,502,5
3/22/21,OH,1001194,18347
1/3/22,WA,880581,9853
8/4/21,PA,1235859,27883
6/15/22,PA,2972356,45552
2/28/21,AK,56331,323
7/18/22,PA,3051356,45996
5/3/21,AK,65678,342
4/13/22,AS,5536,18
2/7/20,NYC,0,0
1/5/21,ND,93832,1334
3/31/21,NYC,852126,31277
11/19/21,TN,1301610,16829
2/4/22,MA,1630462,22379
12/28/20,AL,347771,6972
6/17/21,NM,204577,4307
7/15/21,SD,124798,2040
4/16/22,TN,2022513,26110
8/28/22,TN,2291898,27427
6/22/21,PR,140998,2531
7/1/20,ND,3615,80
12/12/21,GU,19325,269
1/30/20,PA,0,0
3/4/21,AK,56823,326
4/15/21,MS,309630,7253
6/1/21,AR,341450,5834
1/8/21,HI,22372,301
8/31/21,AR,452891,6934
12/14/20,GA,546558,10104
7/15/20,IN,53370,2769
10/2/20,FL,699848,16427
4/5/22,OK,1035301,14010
2/14/21,IA,329120,5236
8/21/21,MP,224,2
5/30/20,NM,7624,341
4/8/20,OH,5148,193
2/7/21,AS,3,0
2/2/21,TX,2415490,41666
2/10/22,FL,5732653,70423
5/6/21,IN,726600,13352
4/27/22,FL,5921471,74229
8/7/22,WA,1751727,13725
4/16/20,IN,9542,475
6/3/20,PA,77488,5817
1/17/21,MA,470140,13822
12/15/20,WV,65708,1012
1/21/22,UT,825989,4030
6/8/22,RMI,18,0
7/18/20,AL,65922,1790
8/12/20,WV,8008,153
1/22/21,AS,3,0
7/12/20,PR,3292,155
5/3/22,AK,244914,1219
6/22/22,KS,801946,8945
9/7/22,MA,2013992,21463
4/10/22,ND,240109,2254
11/22/21,MP,464,3
6/2/21,UT,406482,2305
4/16/22,KS,772222,8524
3/6/22,UT,924248,4453
10/17/20,OK,114878,1630
4/13/21,OK,445332,7207
3/20/22,KS,769218,8146
9/25/22,GU,58510,401
6/11/22,PW,5145,6
9/1/20,SD,13749,167
4/9/22,FL,5866846,73954
9/3/21,PA,1311722,28352
2/25/21,RMI,4,0
6/8/21,OK,454094,7327
4/25/21,MS,311825,7287
8/8/21,FL,2791955,41930
6/27/21,PW,2,0
5/11/22,PW,4782,6
9/28/21,GA,1569405,25757
2/12/20,TN,0,0
4/24/22,SD,237535,2901
2/16/21,PR,99616,1917
7/4/21,MS,322886,7504
11/10/21,MP,369,3
10/3/22,AR,952123,12181
5/28/22,MP,11333,34
6/6/22,PW,5083,6
2/6/21,PA,873652,22396
11/16/21,IN,1058379,17147
6/7/22,FL,6247440,75242
7/2/21,NM,205715,4341
9/2/21,AS,0,0
2/23/21,FL,1848648,31773
7/25/22,IA,814855,9759
4/7/21,PA,1061212,25285
8/27/22,RMI,14506,16
3/22/21,PW,0,0
8/26/22,NY,3152996,28787
4/4/21,FL,2046467,34333
4/21/22,TX,6717715,86445
1/23/20,GU,0,0
7/4/20,MS,35561,1496
8/31/20,RMI,0,0
9/27/20,NYC,246080,23517
6/24/22,IN,1764876,23855
6/19/22,IA,789944,9615
7/19/20,SD,7906,118
1/1/21,AR,229442,3711
3/23/20,PW,0,0
9/17/22,IN,1914351,24605
2/25/22,NM,510783,6903
3/13/22,PA,2769588,43839
11/11/20,OK,162423,2214
6/25/22,MS,828389,12507
9/29/21,TN,1221924,15099
5/16/20,OH,27474,1610
8/27/22,AK,278680,1304
3/17/21,FL,1955256,33385
2/3/22,TX,6308728,78981
5/31/22,UT,948979,4777
5/21/20,NM,6472,286
2/8/21,AS,3,0
4/3/20,CO,4189,111
9/19/21,NY,1304800,20695
7/28/20,PR,6504,200
5/2/20,ND,1153,24
6/20/22,NYC,2565863,40643
4/17/20,FL,23952,866
3/15/22,AS,779,0
1/16/22,NM,398939,6145
3/9/22,NY,2640378,27081
12/18/20,FL,1169973,21600
8/9/22,NM,598960,8297
12/8/21,GA,1675453,30755
8/1/21,CO,578503,6951
2/16/22,ND,236267,2169
4/6/20,CO,5191,150
2/1/21,NM,174550,3191
12/22/20,ND,90723,1243
5/31/20,OH,35513,2155
3/15/21,NYC,788604,30392
9/11/20,CO,61782,1985
5/16/22,RMI,17,0
6/28/21,PR,141224,2535
7/10/21,SD,124686,2039
6/5/21,WV,162334,2813
1/10/22,CO,1102664,10466
2/27/21,AR,319195,5417
8/26/21,AL,677843,13063
1/16/21,HI,23604,317
5/14/22,AR,838470,11415
1/15/21,OH,814442,10057
12/30/20,TX,1737447,31016
1/28/21,MS,274927,6647
3/17/20,SD,11,1
2/18/21,NYC,691598,28683
8/15/20,MP,50,2
3/26/22,FL,5844310,73670
1/14/21,PR,87886,1681
5/21/20,PR,1186,114
6/7/22,PA,2951440,45349
2/19/22,TN,1990332,23970
8/14/20,TX,520593,12728
4/28/20,MS,7912,543
8/15/22,NY,3127247,28659
6/28/21,IN,753260,13826
8/31/20,UT,52792,408
5/20/20,AS,0,0
3/4/22,GA,2470384,35782
6/17/20,GA,59684,2575
7/17/22,NM,577583,8056
10/4/21,NM,255577,4823
1/26/20,UT,0,0
9/21/20,NYC,243212,23493
9/1/22,MS,913049,12794
4/28/22,ND,240968,2268
12/24/20,PA,598585,14718
9/30/21,AL,793508,15330
12/16/20,TX,1519340,27616
11/17/20,AR,135902,2245
7/1/22,RMI,26,0
3/29/20,RMI,0,0
3/28/21,TX,2772080,48603
6/11/21,AR,343609,5859
6/12/20,WA,25009,1204
7/4/21,NM,205815,4341
5/9/20,GU,151,5
4/3/22,ND,239861,2246
8/27/21,TX,3531043,54991
12/14/21,RMI,4,0
2/22/21,WV,129854,2263
4/25/20,PW,0,0
3/18/22,GA,2482518,36507
10/24/21,AL,816053,16061
9/15/22,PR,945833,5063
3/7/21,WV,133445,2325
5/20/20,IN,29274,1852
9/24/21,CO,664862,7472
9/3/21,TX,3661361,56598
5/16/20,UT,7166,79
4/26/21,MA,683665,17564
7/24/21,HI,38741,524
3/25/21,AK,59589,335
8/31/22,ND,264750,2348
1/30/22,AK,205241,1052
7/23/22,PR,833375,4723
7/22/20,NY,186442,8800
8/19/20,KS,35890,411
11/8/20,TX,1034115,20528
6/28/21,PW,2,0
9/10/21,NYC,1051906,33980
7/19/22,NYC,2682777,40949
4/3/20,AR,738,12
1/4/22,RMI,4,0
2/13/21,AK,54488,311
12/26/20,HI,20537,283
6/27/20,NYC,217054,22908
10/20/20,NYC,259233,23644
7/26/21,UT,428687,2434
7/7/20,NYC,220127,23040
12/17/20,MS,193085,5049
2/28/20,IA,0,0
7/27/22,RMI,60,0
9/8/20,CO,60842,1973
5/7/20,MA,73721,5147
5/2/21,NM,198159,3955
5/28/21,HI,34844,495
1/28/22,KS,722824,7522
12/5/20,WA,180528,2925
9/3/20,NYC,237577,23416
1/29/22,RMI,7,0
5/24/21,AK,67199,362
11/6/20,WV,27087,487
5/13/21,IA,368823,5997
10/23/21,OK,639720,10616
8/11/22,AS,8042,33
5/6/20,SD,2779,29
11/30/20,OK,219932,2948
6/11/22,RMI,18,0
9/9/22,HI,332278,1643
7/23/22,TN,2185339,26947
4/17/21,PR,124293,2190
12/22/20,PR,73046,1407
11/22/20,MP,104,2
3/7/21,MA,591356,16479
7/2/20,IA,30209,718
12/26/20,MP,122,2
2/7/21,IN,640380,11781
9/27/21,GU,14705,195
6/21/21,WA,446987,5838
7/9/22,UT,989767,4847
3/4/20,WA,30,10
9/23/20,SD,19634,202
7/26/20,PR,6136,190
3/26/21,CO,464765,6086
4/25/22,RMI,17,0
6/4/22,FL,6215837,75124
3/16/21,GA,1036506,18287
10/14/21,GU,16795,222
12/5/21,AR,533356,8739
6/30/22,FL,6494047,76424
11/10/21,AK,138983,801
10/3/20,NM,30296,838
3/8/21,MA,592344,16517
3/9/20,WV,0,0
5/3/21,TN,842500,12204
7/15/22,TN,2161680,26850
7/18/22,AK,266699,1275
1/15/21,MP,128,2
12/23/21,TN,1364378,20388
12/20/21,WV,315571,5191
3/19/21,PA,986621,24741
6/7/20,NY,171128,8339
11/12/20,WA,125783,2507
10/20/21,RMI,4,0
8/13/22,WV,567426,7203
9/7/22,HI,332278,1643
7/20/22,NM,582061,8138
6/14/21,MS,319841,7446
12/15/21,FL,3760770,62664
3/28/20,PR,16,1
10/17/21,AS,3,0
8/4/21,MA,724018,18091
7/18/22,PW,5308,6
5/18/20,PW,0,0
6/30/20,AK,944,17
5/18/21,AS,0,0
5/12/22,UT,938864,4761
12/3/21,RMI,4,0
7/30/21,NYC,975883,33533
12/15/20,CO,309730,4085
2/5/22,AR,793361,9793
3/1/21,NM,185297,3613
8/14/22,MP,12866,39
5/7/22,MS,798721,12454
4/7/21,AS,0,0
9/15/22,SD,259683,3014
12/4/20,UT,209170,925
12/27/20,FL,1254690,22671
5/20/22,IA,773855,9572
12/16/21,NY,1687870,22891
8/24/21,PA,1277976,28098
3/3/22,PW,3844,6
6/8/21,CO,553152,6639
11/7/20,AR,120828,2068
6/24/20,KS,12970,261
8/13/21,IA,389223,6210
8/12/22,ND,261045,2326
3/14/21,UT,378379,2027
9/30/22,MS,927465,12912
3/13/20,IA,16,0
7/23/20,AS,0,0
2/6/20,GU,0,0
8/11/20,ND,7970,120
7/13/22,GU,53459,374
7/26/22,CO,1595453,12950
4/5/20,CO,4967,140
12/26/21,NYC,1394509,35200
5/8/20,WV,1323,52
5/23/21,IN,740189,13529
1/24/21,MP,132,2
3/31/20,WA,5224,195
7/30/20,IA,44039,857
5/18/21,UT,402988,2271
3/5/21,ND,100278,1448
2/8/22,PR,465809,3984
10/4/21,MP,272,2
6/17/20,IN,41013,2462
11/11/20,SD,58696,567
2/20/20,MP,0,0
8/24/21,SD,129411,2057
2/23/22,PR,472484,4098
8/10/22,CO,1614798,13068
12/3/20,HI,17958,244
7/5/20,TX,195239,3903
11/23/21,AS,5,0
10/17/21,WV,260444,4108
10/2/21,MA,814715,18651
8/2/20,OH,93031,3529
10/25/20,SD,39203,375
9/14/22,TN,2322823,27553
3/26/20,NYC,31577,438
9/3/22,RMI,15063,17
12/10/21,PR,189518,3276
12/11/21,OH,1776439,27371
8/29/20,SD,12942,167
7/29/20,PR,6601,203
8/20/21,MA,743735,18175
8/5/22,GA,2778580,39173
7/18/21,OH,1117109,20437
7/26/20,NM,19042,589
2/22/20,NYC,0,0
5/29/22,PR,666868,4359
11/14/21,CO,796809,8620
8/7/22,RMI,70,0
2/14/20,GU,0,0
5/2/21,OH,1075004,19284
9/17/21,TX,3902306,60357
9/22/22,SD,260639,3017
7/30/21,NM,210416,4407
11/7/20,HI,15707,219
9/1/22,FL,7037445,80547
12/12/20,AK,39557,254
9/2/22,MP,13120,40
12/8/21,AL,849275,16522
5/28/21,AL,542865,11392
3/14/22,IA,757017,9262
4/14/22,WV,498773,6791
6/7/21,NYC,951244,33308
5/30/20,TX,62338,1905
8/26/21,PR,168238,2796
5/17/21,UT,402731,2259
10/19/21,NY,1402567,21432
1/14/21,UT,317559,1460
2/9/20,RMI,0,0
6/11/21,NY,1154481,19858
7/7/20,RMI,0,0
7/6/20,KS,16901,280
11/8/20,SD,55404,536
7/1/22,OK,1079454,14472
3/19/20,UT,68,0
5/18/21,NM,201336,4008
6/28/22,OK,1070735,14470
12/24/20,NY,494968,11912
8/29/21,PR,170329,2821
7/20/20,WA,47514,1453
3/6/21,SD,113378,1898
9/11/20,NM,26563,773
12/16/21,RMI,4,0
7/2/21,IA,374054,6142
3/2/20,IA,0,0
7/9/20,TN,55816,685
5/14/22,PW,4879,6
2/12/21,MP,134,2
5/18/21,MP,173,2
12/20/21,TX,4423658,73865
9/15/22,MA,2030335,21588
1/19/22,UT,802780,3997
3/7/21,PR,103207,2052
2/3/22,KS,739622,7577
10/2/20,NM,30000,835
6/26/22,PA,2993089,45693
12/24/21,MS,525502,10393
3/26/20,AL,569,12
1/28/21,RMI,4,0
10/8/20,KS,63952,723
6/27/21,AR,347896,5895
11/10/20,RMI,1,0
8/3/22,TN,2213080,27084
1/1/21,OH,700380,8962
10/1/22,RMI,15305,17
5/30/22,RMI,17,0
4/9/21,TX,2812899,49104
7/8/20,MS,39747,1603
1/3/22,GA,1887315,31443
5/30/21,HI,35008,497
9/2/22,CO,1636106,13177
8/6/22,NYC,2747719,41216
3/19/21,TX,2739385,48101
7/29/22,MS,875132,12648
3/27/22,MS,794093,12378
11/3/21,NY,1446157,21513
9/18/22,PW,5445,6
9/25/20,AL,149404,3903
10/27/20,AS,0,0
1/16/22,IN,1425877,20226
5/12/20,RMI,0,0
1/29/20,MA,0,0
8/18/22,TN,2253127,27315
5/8/22,OK,1042637,14346
5/18/22,TX,6795406,86732
6/17/22,AL,1336408,19773
4/19/21,NY,1094889,19199
3/16/20,PW,0,0
2/12/22,WV,474712,5992
2/5/21,NM,176793,3273
7/26/22,TN,2191411,26960
2/9/20,GU,0,0
6/4/20,MP,24,2
4/30/20,SD,2449,17
4/7/20,PW,0,0
6/8/20,TN,26501,418
1/20/22,MA,1519783,21295
12/10/21,IN,1150899,18014
7/2/21,AS,0,0
2/21/21,WA,333620,4822
2/25/22,PW,3726,6
12/6/20,GU,7004,113
5/10/22,IA,768358,9554
6/10/20,FL,67040,2960
4/29/22,AL,1300145,19651
7/19/20,CO,40862,1752
3/11/20,HI,2,0
12/5/20,IN,375028,6186
1/8/22,FL,4733611,63881
7/6/21,PW,2,0
4/3/22,AR,833128,11265
6/16/20,AK,681,16
10/20/20,NY,231273,9164
9/30/22,CO,1654798,13316
4/9/22,OH,2676629,38166
7/23/20,TN,83943,888
10/28/20,TX,879994,19101
3/14/21,OH,989191,18036
2/6/20,NM,0,0
12/2/20,TX,1316194,24635
9/13/21,WA,606888,6981
9/5/21,RMI,4,0
4/17/21,CO,497230,6188
2/9/22,WA,1365210,11194
1/4/21,AL,375737,7524
11/28/20,MP,104,2
7/21/20,FL,372676,6747
7/20/22,MA,1944319,21068
8/18/20,TN,132683,1387
12/5/21,RMI,4,0
3/19/20,PA,218,1
4/12/21,AK,62566,341
11/20/20,MP,103,2
5/13/21,AS,0,0
4/7/22,HI,235797,1370
12/10/20,FL,1084349,20767
9/13/22,GA,2883318,39875
5/12/20,OK,5515,301
8/23/22,IN,1876822,24343
3/16/21,SD,114791,1912
6/27/20,SD,6626,91
5/30/22,HI,267602,1439
7/28/20,TX,394265,9224
6/17/21,MA,709187,17957
2/27/21,WA,338645,4956
7/11/20,AR,27864,319
9/19/21,KS,398547,5897
6/21/20,IA,25957,685
4/13/20,NY,88268,2661
12/10/21,UT,610681,3640
5/10/20,AS,0,0
7/9/20,NM,14251,513
4/27/21,KS,308187,4970
5/9/21,AR,337510,5761
9/1/21,NM,233487,4528
5/6/21,MP,169,2
10/9/20,UT,83290,505
2/19/20,AS,0,0
11/20/20,MS,145039,4118
7/9/21,ND,110834,1532
8/25/21,AR,441246,6774
12/31/21,NYC,1562082,35389
6/2/20,PR,1342,128
2/15/20,KS,0,0
8/20/21,GU,9343,144
4/16/20,NYC,134250,12670
9/18/20,GA,317825,6537
5/4/20,WV,1224,50
5/22/22,RMI,17,0
2/8/22,UT,905112,4223
7/16/21,WV,164933,2919
11/24/20,IN,306544,5415
8/7/20,PW,0,0
10/5/20,SD,24598,248
7/12/21,KS,321109,5188
1/29/22,FL,5541177,68109
11/7/21,RMI,4,0
11/22/21,SD,162790,2309
2/4/21,MS,282356,6766
5/18/22,GA,2541713,38157
1/1/22,ND,174626,2012
4/19/20,FL,25415,951
12/14/20,SD,91354,1259
9/23/21,TN,1201599,14740
4/6/21,NY,1048952,18916
7/18/21,NM,207439,4376
8/16/22,PA,3144084,46474
11/16/21,TN,1296565,16740
12/7/20,FL,1052347,20475
1/5/22,GA,1928942,31521
5/29/20,IA,18956,523
11/17/21,WV,285135,4698
9/3/20,NY,201997,8963
1/9/21,FL,1447620,24745
7/9/20,CO,36113,1706
7/20/21,IN,762127,13945
8/19/20,MA,115048,8886
2/20/22,IA,745530,8948
4/3/21,IA,352874,5822
9/26/22,OK,1196540,14786
8/5/20,PW,0,0
8/1/22,AR,904513,11719
8/14/22,KS,848139,8935
8/13/20,AL,104559,2834
12/15/21,HI,86857,1052
8/4/22,WA,1746512,13697
8/4/22,GU,55925,382
1/20/21,OH,842433,10409
10/2/21,TX,4065735,64590
3/5/22,GA,2470384,35782
2/19/20,PA,0,0
7/31/20,CO,47833,1838
3/14/22,NYC,2289017,39965
2/21/21,WV,129616,2261
2/13/20,CO,0,0
2/15/21,HI,26803,423
12/3/20,AK,33805,222
6/23/20,WV,2593,92
4/5/22,NY,2680988,27267
2/15/21,AK,54758,312
12/17/21,AR,542426,8930
12/12/20,GU,7079,115
8/8/22,FL,6883916,78979
3/19/21,NM,189374,3770
9/11/22,CO,1641958,13207
3/27/21,NYC,837409,31043
9/5/20,KS,45220,481
3/24/20,NY,10761,39
9/24/21,KS,404459,5981
2/13/21,MA,555895,15542
11/6/20,PW,0,0
7/22/21,KS,326497,5218
4/25/20,IN,14395,863
6/3/22,RMI,18,0
12/6/20,MP,109,2
7/28/20,AR,40181,428
7/25/22,KS,827301,8966
8/6/22,ND,259270,2325
6/25/20,RMI,0,0
3/3/20,PR,0,0
8/8/22,AR,911249,11764
7/23/20,IA,40635,818
2/12/20,SD,0,0
6/13/20,CO,29408,1598
4/3/21,GU,7816,136
2/18/20,AR,0,0
5/17/20,PW,0,0
4/8/20,HI,458,5
3/3/20,KS,0,0
8/5/22,SD,251860,2963
12/11/21,KS,486109,6830
11/14/21,AK,139835,801
5/7/20,ND,1371,31
2/2/20,IN,0,0
10/31/21,UT,549882,3208
3/28/21,HI,29528,459
6/24/20,PR,1760,139
5/2/21,AR,336105,5743
1/11/22,GU,22056,273
9/10/22,CO,1641554,13207
3/27/21,TX,2768665,48560
5/29/22,TN,2059912,26477
2/5/20,IA,0,0
5/17/21,RMI,4,0
12/23/20,WV,75936,1194
3/15/22,GA,2478986,36294
1/10/22,MS,603031,10543
3/8/21,SD,113596,1901
12/15/21,OK,684579,11336
5/27/21,WV,161046,2792
9/18/22,KS,873075,9072
5/28/21,MA,706559,17854
11/16/20,KS,122741,1266
12/29/20,PR,78303,1485
10/3/22,WV,601246,7426
7/23/22,IA,813148,9759
9/7/22,NY,3176374,28895
9/10/22,FL,7073061,80978
4/6/21,SD,118680,1938
4/26/21,AR,334769,5720
4/26/20,GU,142,5
6/7/22,OK,1054966,14437
4/17/21,OK,446294,7221
3/17/20,TN,14,0
1/29/22,OH,2571021,33071
10/3/21,PR,181403,3154
10/8/21,PW,10,0
6/27/22,IN,1769015,23856
12/21/20,HI,20025,280
3/27/22,AR,832553,11210
5/19/21,OK,452059,7290
10/1/21,MS,489736,9651
6/10/22,TN,2080831,26534
10/16/20,CO,85848,2172
4/10/21,PW,0,0
2/5/22,OH,2608055,34217
4/10/22,TX,6692405,86241
6/9/20,WA,24319,1176
2/17/21,PR,99754,1929
8/14/22,NM,601422,8312
11/30/21,NY,1569506,22221
2/4/20,AL,0,0
6/16/22,MA,1903932,20809
8/11/22,OH,3002043,39220
7/13/21,AR,358949,5970
1/28/20,PW,0,0
12/19/21,WA,804066,9674
5/24/20,HI,636,17
2/21/21,GA,985505,16744
2/29/20,RMI,0,0
1/26/21,SD,107380,1705
9/25/22,IA,854774,10051
10/17/20,KS,70855,859
4/30/20,TX,28087,994
4/24/22,PW,4396,6
5/26/21,AR,340698,5827
8/26/22,ND,264130,2348
2/13/21,TX,2553127,44095
8/10/21,GU,8817,143
8/14/21,PA,1253869,27966
5/14/21,TN,851037,12312
4/6/20,AS,0,0
7/15/20,MA,106128,8397
11/11/21,SD,158822,2277
6/11/22,WA,1613098,13046
9/12/22,AL,1509982,20399
4/20/22,AR,834553,11360
2/12/20,FL,0,0
6/18/21,AR,345164,5870
3/8/21,OH,979725,17656
2/27/21,MS,296291,7022
3/2/20,PR,0,0
9/5/21,PW,4,0
8/30/21,WA,559002,6534
5/4/21,OK,449914,7266
10/27/21,TX,4207272,69485
7/8/21,NY,1158865,19944
2/24/20,KS,0,0
6/24/22,AS,6414,31
3/11/22,PA,2768240,43808
1/8/21,MA,419721,13183
4/16/22,FL,5883814,74059
6/8/22,IA,784687,9615
8/20/20,WA,69363,1837
9/18/22,OH,3117109,39675
3/1/20,MP,0,0
2/3/21,NY,822958,16513
1/26/21,OK,399385,6027
3/30/21,NM,191377,3820
8/18/20,AK,4381,50
8/21/22,MP,12948,39
1/30/21,CO,405424,5594
10/19/21,OK,636760,10535
11/30/20,PR,55692,1118
6/7/21,OH,1104903,19980
1/22/20,IA,0,0
4/25/22,NYC,2362700,40182
4/17/20,PA,30053,756
4/1/20,OK,1746,36
11/26/20,KS,147797,1503
7/3/22,PW,5237,6
6/17/21,AL,546233,11485
5/16/22,MS,802482,12460
7/27/20,UT,38915,283
9/3/22,AL,1499092,20348
11/25/20,WA,156620,2704
6/8/21,OH,1105329,20021
11/15/20,AK,22857,158
11/16/20,HI,16471,221
9/27/21,HI,76006,752
7/4/20,NYC,219583,23013
1/31/21,TN,718871,9574
5/11/21,SD,123435,1981
2/18/22,WV,481818,6162
12/15/20,IA,258599,3340
1/18/22,TX,5644397,76123
6/3/21,SD,124242,2020
2/4/20,PA,0,0
1/26/22,GU,30221,284
5/5/21,IA,366566,5962
